price,bedrooms,bathrooms,sqft,floors,condition,grade,yr_built
330000.0,3,1.0,1060,1.0,3,6,1943
381000.0,3,2.0,1680,1.0,3,6,1996
849900.0,2,2.0,2280,2.0,3,9,1990
793000.0,4,2.5,2450,1.5,4,8,1930
920000.0,3,2.25,3650,2.0,4,7,1947
455000.0,2,1.0,830,1.0,4,6,1947
975000.0,4,2.5,3490,2.0,3,11,2000
375000.0,2,1.5,1050,2.0,3,8,2007
400000.0,2,2.5,1170,2.0,3,8,2001
447000.0,3,1.0,1220,1.0,4,7,1965
470000.0,3,1.75,1310,1.0,4,7,1987
665000.0,4,2.5,3130,2.0,3,8,2004
295500.0,3,1.75,1590,1.5,3,6,1933
200000.0,4,2.5,1720,2.0,3,8,1994
620000.0,3,2.25,2520,2.0,3,9,2005
434900.0,3,2.0,1520,1.0,3,7,1983
1328000.0,4,2.25,3260,2.0,5,9,1907
1650000.0,4,3.25,3910,2.0,3,10,2006
852500.0,4,2.5,3480,2.0,3,9,2000
790000.0,3,2.5,3040,2.0,4,10,1983
565000.0,4,1.75,2030,1.0,3,8,1966
1127500.0,6,3.25,3870,2.0,3,10,1989
289950.0,3,2.5,1870,2.0,3,7,2004
850000.0,2,2.0,2640,1.0,5,8,1963
505000.0,4,1.75,1940,1.0,5,7,1922
372000.0,3,2.5,1710,2.0,3,7,1981
207000.0,4,2.0,1690,1.5,4,7,1967
780000.0,3,1.75,2340,1.0,4,8,1967
400000.0,4,1.75,1700,1.5,3,7,1965
440250.0,3,1.5,1850,1.0,4,7,1948
585000.0,2,2.0,1370,1.0,3,8,1949
850000.0,4,2.5,2900,2.0,3,9,1993
570000.0,3,3.0,2400,2.0,3,7,1991
869000.0,4,3.0,3740,2.0,3,9,1988
551000.0,4,2.75,2170,2.0,3,8,2014
172380.0,3,1.0,970,1.0,4,6,1962
355000.0,3,2.5,2620,1.0,4,7,1964
728935.0,4,2.5,2980,2.0,3,9,1993
850000.0,3,2.5,2340,2.0,4,9,1981
515000.0,5,1.75,1880,2.0,3,6,1922
215000.0,2,1.0,1480,1.0,4,7,1925
220000.0,4,2.5,2240,1.0,4,7,1988
845000.0,4,2.5,2940,2.0,3,9,2004
390000.0,1,1.0,710,1.0,4,6,1928
135000.0,4,1.0,1460,1.5,3,5,1940
439000.0,3,1.0,1530,1.0,4,8,1949
585000.0,4,2.5,2630,2.0,3,9,1999
620000.0,5,1.0,2230,1.5,4,7,1923
477000.0,3,1.0,960,1.0,4,7,1906
399500.0,2,1.5,1180,2.0,3,8,2006
500000.0,2,1.0,1760,1.0,4,7,1951
432500.0,3,2.5,1340,2.0,3,8,1984
940000.0,4,2.25,2800,1.0,5,9,1965
3168750.0,5,3.5,4330,1.0,3,12,2008
1080000.0,3,2.5,3720,2.0,3,11,1982
229999.0,4,2.0,1670,1.0,4,7,1977
233000.0,3,1.0,1100,1.0,3,7,1955
600000.0,3,2.5,3240,2.0,3,8,2004
334000.0,4,1.5,1680,1.0,4,7,1965
332500.0,3,1.0,1030,1.0,4,7,1950
249900.0,3,2.5,1630,1.0,3,7,1978
310000.0,3,2.0,2610,1.0,3,7,1918
200000.0,2,1.0,1250,1.0,3,6,1928
310000.0,4,1.75,1480,1.0,4,7,1969
230000.0,3,1.0,1390,1.0,3,5,1954
420000.0,4,2.5,1940,2.0,3,8,1997
785000.0,4,2.5,2960,2.0,3,9,2005
1775000.0,3,2.25,4320,1.0,4,10,1972
265000.0,5,1.5,1500,1.0,5,6,1920
295000.0,2,1.0,840,1.0,3,6,1951
896000.0,4,2.5,3560,2.0,3,11,1992
415000.0,4,2.75,2390,1.0,4,9,1989
250000.0,3,1.75,1200,1.0,5,6,1955
1475000.0,3,2.5,2570,2.0,3,11,1984
635000.0,5,2.25,2180,1.0,4,8,1966
905000.0,3,2.5,3450,2.0,3,10,1987
528000.0,3,2.5,2020,2.0,3,7,2003
530000.0,3,2.5,2480,2.0,3,9,1992
310000.0,3,1.5,1140,2.0,3,7,1988
252000.0,3,1.0,1530,1.0,4,7,1960
334500.0,3,2.0,1700,1.0,3,7,1961
370000.0,3,1.0,2150,1.0,3,8,1951
311000.0,3,2.0,1190,1.5,4,6,1918
260000.0,3,2.75,1730,2.0,3,7,1975
217500.0,3,1.75,1400,1.0,4,7,1984
290000.0,3,2.5,2200,2.0,3,7,2003
500000.0,3,1.5,960,1.0,3,6,1944
423500.0,3,2.0,1770,1.0,3,7,1984
715000.0,4,2.5,2970,2.0,3,9,2005
299000.0,3,2.5,1590,2.0,3,7,1994
635000.0,3,2.5,3350,2.0,3,8,2005
806000.0,4,2.5,3370,2.0,3,10,1999
289950.0,3,2.5,1960,2.0,3,7,2004
280000.0,3,1.75,1360,1.0,4,7,1981
479950.0,3,2.5,2780,2.0,3,9,2004
394000.0,4,2.5,3000,2.0,3,7,2002
682000.0,4,2.5,3600,2.0,3,9,1979
409950.0,2,1.0,990,1.0,4,6,1918
1000000.0,4,3.5,2990,2.0,5,9,1925
436000.0,4,1.0,1200,1.5,3,7,1908
279000.0,3,1.0,1530,1.0,3,7,1952
390000.0,1,1.75,1440,1.0,3,7,1923
635000.0,3,1.75,1940,1.0,4,7,1955
304400.0,4,2.75,2140,2.0,4,7,1990
780000.0,5,1.75,2330,1.5,3,7,1927
520000.0,4,3.5,2734,2.0,5,8,1974
580000.0,3,1.75,1950,1.0,3,7,1978
274000.0,3,1.75,1440,1.0,3,7,1981
315000.0,3,2.25,1530,1.0,3,7,1980
390000.0,4,1.75,1910,1.0,4,8,1971
340000.0,5,2.0,1750,1.0,3,7,1956
502000.0,3,2.25,1600,2.0,4,8,1983
260000.0,3,1.75,1750,1.0,3,8,1968
399000.0,2,1.0,940,1.0,4,6,1911
312500.0,2,1.0,880,1.0,3,7,1919
370000.0,3,1.75,1650,1.0,5,7,1951
1240000.0,4,3.5,3820,2.0,3,10,1990
230000.0,3,1.5,1900,1.0,3,8,1967
1275000.0,4,1.75,3720,1.0,4,9,1947
294350.0,3,1.0,1410,1.5,3,6,1925
208950.0,3,1.0,960,1.0,4,5,1956
515000.0,2,1.75,1930,1.0,3,8,2005
965000.0,4,2.5,3420,2.0,3,11,1994
925000.0,4,2.75,3010,2.0,3,9,1923
654500.0,4,1.0,1780,1.5,3,8,1947
364000.0,4,2.5,2080,1.0,4,8,1969
150000.0,2,1.0,1250,1.0,3,7,1951
349950.0,5,3.0,2257,1.0,3,8,2005
585000.0,3,1.5,1670,1.5,4,7,1912
801501.0,4,2.25,2250,2.0,4,9,1980
610000.0,3,1.75,1650,1.0,3,7,1992
382000.0,5,2.25,2880,2.0,4,8,1990
495000.0,4,3.0,3620,2.0,3,9,1980
447500.0,3,1.75,1950,1.0,3,8,1953
575000.0,4,2.5,2280,1.0,4,7,1966
565000.0,2,1.75,1740,1.5,4,7,1907
348580.0,3,1.0,1220,1.0,3,7,1966
459000.0,4,1.75,2260,1.0,2,8,1978
375000.0,4,2.0,1790,2.0,2,7,1988
310000.0,4,2.5,2440,2.0,3,7,1999
210000.0,3,1.5,1400,1.0,4,7,1964
384205.0,3,2.75,1810,2.0,3,8,2014
180000.0,2,1.0,1400,1.0,3,7,1922
310000.0,2,1.0,1400,1.0,3,7,1922
427500.0,4,2.5,2010,2.0,3,7,2000
780000.0,3,3.0,2520,1.5,3,8,1925
1762000.0,3,2.25,3060,2.0,3,10,1988
339950.0,4,2.5,2150,2.0,3,7,2010
820000.0,3,2.25,2880,2.0,3,10,1989
398000.0,2,2.0,1300,1.0,3,8,2006
492000.0,3,1.75,2770,1.0,4,8,1978
240000.0,4,1.5,1780,1.0,4,8,1950
599950.0,4,3.5,3730,2.0,3,10,1991
105500.0,2,1.0,930,1.0,1,5,1932
445000.0,2,1.0,930,1.0,1,5,1932
390500.0,2,1.75,1460,1.0,5,7,1966
255000.0,3,2.0,1310,1.0,3,7,1994
675750.0,4,2.5,2770,2.0,3,9,1989
1640000.0,3,3.25,3140,2.0,4,10,1913
353500.0,4,2.5,1770,2.0,3,7,2004
765000.0,3,1.0,1220,1.0,4,7,1954
563500.0,4,2.5,2190,2.0,3,8,1999
439000.0,4,2.0,1800,1.0,3,7,1942
975000.0,5,2.75,3100,1.0,4,9,1973
469900.0,3,2.5,2270,2.0,3,7,2007
252000.0,3,1.0,1300,2.0,3,6,1947
495000.0,3,2.0,1769,1.0,4,7,1955
570000.0,6,2.5,3370,1.0,3,8,1964
327000.0,4,2.5,1630,2.0,3,7,1999
898000.0,2,2.25,2470,1.0,4,8,1954
300000.0,4,2.5,2600,2.0,3,8,2003
418500.0,3,2.0,1800,1.0,3,8,1978
450000.0,4,2.5,2240,2.0,3,7,2001
403000.0,3,2.0,1960,1.0,5,8,1957
440000.0,3,1.0,1710,1.5,4,7,1926
350000.0,4,1.75,2140,1.0,3,7,1965
240000.0,3,2.0,1400,1.0,3,6,1948
460000.0,2,1.0,890,1.0,4,6,1919
825000.0,4,1.0,1820,2.0,3,8,1923
267500.0,3,2.25,1860,1.0,4,7,1976
201000.0,3,1.0,1220,1.0,4,7,1972
479500.0,3,2.75,2300,2.0,3,8,2008
210000.0,2,1.0,1520,2.0,4,7,1978
445000.0,2,1.0,1440,1.0,3,7,1915
265000.0,3,1.75,1170,1.0,3,7,1952
399000.0,3,1.75,1170,1.0,3,7,1952
785000.0,4,2.25,3200,2.0,4,9,1972
831500.0,5,2.5,4470,2.5,3,11,1984
360000.0,4,2.5,2570,2.0,3,7,2009
655000.0,3,2.5,2370,2.0,3,9,1990
449950.0,4,1.5,1800,1.5,4,7,1958
612000.0,5,2.5,2300,1.0,3,8,1975
575000.0,3,2.5,3240,2.0,3,8,2001
557000.0,3,2.5,2280,1.0,3,9,1995
375000.0,4,1.75,1870,1.0,5,6,1943
369000.0,3,2.25,1820,1.0,4,7,1969
330000.0,5,2.75,2390,1.0,4,7,1966
1031000.0,4,1.75,2110,1.0,3,8,1941
550000.0,2,1.0,980,1.0,4,7,1910
338000.0,3,1.75,1250,1.0,4,7,1947
1900000.0,4,2.5,3680,2.0,5,9,1946
235000.0,3,1.0,2230,1.0,3,7,1966
349950.0,1,1.0,1230,1.5,4,6,1918
300000.0,5,2.5,2093,1.5,5,7,1963
431000.0,3,1.75,1660,1.0,5,7,1967
280000.0,5,2.5,1630,1.0,4,7,1975
295000.0,4,2.5,1677,2.0,3,7,2011
445000.0,4,2.5,2990,2.0,3,7,2003
550000.0,5,1.0,2150,1.5,3,7,1900
515000.0,4,2.5,2890,2.0,3,9,2003
555000.0,3,2.5,3050,1.0,4,9,1987
265000.0,3,2.5,1410,2.0,3,7,2006
597000.0,4,2.5,2280,2.0,5,8,1921
661000.0,2,1.0,1260,1.0,4,7,1939
362764.0,3,2.0,1460,2.0,3,7,2008
427000.0,4,2.5,1600,1.0,3,8,1950
405000.0,3,1.75,2020,1.0,3,7,1965
157000.0,3,1.5,1170,1.0,3,7,1960
246500.0,3,1.5,1170,1.0,3,7,1960
386500.0,2,1.5,1280,1.0,3,7,1984
300000.0,4,2.5,2680,2.0,3,8,1999
240000.0,3,1.75,1770,1.0,3,8,1978
818500.0,5,3.5,4790,2.0,3,9,2005
249000.0,3,1.75,1300,1.0,4,7,1964
580000.0,4,2.25,2610,1.0,3,8,1977
2340000.0,4,2.5,4500,1.0,3,13,1988
333000.0,4,2.5,2100,2.0,3,8,1997
230000.0,2,2.0,1340,1.0,3,7,1992
360500.0,3,1.0,970,1.0,3,6,1974
265000.0,3,1.75,2200,1.0,3,8,1962
490000.0,2,1.0,990,1.0,3,7,1941
600000.0,2,1.75,1180,1.0,2,7,1925
307500.0,3,1.0,980,1.0,3,7,1969
670000.0,4,2.25,2370,1.0,3,8,1976
247200.0,3,1.5,1910,1.5,4,7,1922
2600000.0,4,4.5,5270,2.0,3,11,1979
440000.0,3,1.75,1430,1.0,4,7,1961
700000.0,4,2.5,2490,2.0,3,8,1987
756100.0,4,2.0,2000,1.5,4,8,1917
555000.0,4,2.75,2600,1.0,3,8,1978
830000.0,5,3.5,2880,2.0,3,8,2001
180000.0,3,1.0,1010,1.0,4,6,1990
775000.0,5,3.5,3290,2.0,3,9,2004
220000.0,4,1.75,1530,1.5,4,6,1938
650000.0,4,2.75,2020,1.0,4,9,1967
410000.0,3,1.75,1340,1.0,4,7,1961
339995.0,4,2.5,2180,2.0,3,7,2000
1160000.0,5,1.75,2870,1.0,5,9,1966
440000.0,3,2.75,2070,2.0,4,7,1929
275000.0,2,1.75,930,1.0,3,6,1923
766000.0,3,2.5,2270,2.0,3,9,1988
231500.0,3,2.25,1630,1.0,4,7,1973
472000.0,3,2.0,2770,2.0,3,9,2004
1325000.0,4,2.5,4010,2.0,4,12,1990
265000.0,4,1.75,1970,1.0,3,7,1955
325000.0,2,1.0,790,1.0,3,7,1948
364500.0,3,1.75,1740,1.0,5,7,1954
322500.0,2,1.0,1130,1.0,3,6,1947
338900.0,3,1.75,1180,1.0,3,7,1929
910000.0,5,2.5,2350,2.0,3,9,1993
1015000.0,5,2.5,2350,2.0,3,9,1993
459950.0,3,1.75,1850,1.0,5,6,1919
584950.0,4,3.0,3220,1.5,3,9,2009
252000.0,3,1.75,2050,1.0,3,7,1987
270000.0,3,2.5,1430,1.0,3,7,1992
750000.0,4,2.5,3210,2.0,3,10,2005
775000.0,3,1.75,3520,1.0,4,8,1960
325000.0,3,2.5,2260,2.0,3,8,2004
810000.0,5,3.25,3290,2.0,3,9,2012
409000.0,2,2.25,1640,2.0,4,8,1974
400000.0,4,1.75,1580,1.0,3,7,1947
530000.0,4,2.25,1940,2.0,5,7,1962
580000.0,3,2.25,1580,2.0,3,7,1987
491300.0,3,1.75,1750,1.0,4,7,1987
272000.0,4,2.75,1810,1.0,4,7,1980
599950.0,3,2.5,1970,1.0,3,9,1985
464000.0,3,2.5,1770,2.0,3,8,1992
471001.0,3,1.75,1800,1.0,5,7,1905
230000.0,3,1.5,1500,1.0,3,7,1980
358000.0,3,1.0,940,1.0,4,6,1959
510000.0,3,2.25,2340,1.0,3,7,1929
86500.0,3,1.0,840,1.0,3,6,1960
199950.0,3,1.0,840,1.0,3,6,1960
1712500.0,3,3.25,2940,3.0,4,10,1978
850000.0,3,2.75,3180,2.0,4,9,1918
542000.0,4,2.5,2020,1.5,4,7,1928
102500.0,2,1.0,820,1.0,3,5,1937
718000.0,3,1.75,4060,1.0,3,8,1995
625000.0,4,2.25,2660,1.0,4,8,1977
350000.0,3,1.0,1010,1.0,4,7,1947
216000.0,2,1.0,710,1.0,3,6,1918
340000.0,3,1.0,980,1.5,3,7,1946
505000.0,3,1.0,1100,1.5,3,7,1908
372000.0,5,2.5,2840,2.0,3,8,2003
263850.0,4,2.25,2300,2.0,4,8,1978
1350000.0,4,3.25,5370,2.0,4,11,1990
325000.0,4,2.5,2280,2.0,3,8,1987
289000.0,2,1.0,1010,1.0,3,6,1924
364000.0,3,2.25,1420,1.0,3,7,1987
610000.0,4,2.5,2100,1.0,5,8,1980
531500.0,4,2.75,3110,1.0,4,8,1958
402500.0,3,2.25,2160,2.0,3,8,1979
375000.0,2,1.0,820,1.0,4,5,1922
537500.0,5,2.5,4340,1.0,5,8,1979
375000.0,3,1.75,2100,1.0,3,8,1962
293550.0,4,1.75,1250,1.0,4,7,1979
585000.0,6,3.0,3870,2.0,3,8,1976
225000.0,2,2.5,1360,2.0,3,6,2003
185000.0,4,1.0,1400,1.5,3,7,1957
402000.0,3,1.5,1450,1.0,3,7,1968
585000.0,5,1.75,1880,1.0,3,7,1963
549000.0,2,2.5,1380,3.0,3,9,2006
1810000.0,3,2.25,2910,1.5,4,9,1923
345000.0,3,1.75,1380,1.0,3,7,1967
302500.0,3,2.25,3100,1.0,4,7,1963
218500.0,4,1.75,1400,1.0,4,7,1964
705000.0,2,2.0,1650,1.5,5,7,1916
191000.0,3,1.0,840,1.0,5,6,1969
695000.0,3,2.5,2550,2.0,3,9,2001
350000.0,2,2.75,2820,2.0,3,7,1947
480000.0,3,1.75,1710,1.0,4,7,1979
220000.0,3,1.0,820,1.0,4,6,1977
535000.0,4,2.25,2620,2.0,3,7,1977
1000000.0,2,1.75,2430,1.0,3,10,1951
592000.0,3,1.75,1560,1.0,5,8,1940
775000.0,4,2.5,3060,2.0,3,9,2004
320000.0,3,2.5,1680,2.0,3,7,2003
760000.0,3,3.25,3320,2.0,3,10,1989
640000.0,3,2.5,2390,2.0,4,9,1990
253200.0,3,1.0,1360,1.0,4,5,1953
228000.0,2,1.0,1800,1.0,3,7,1954
325000.0,3,1.0,1160,1.0,4,7,1968
530000.0,4,3.25,4160,2.0,3,8,1973
300000.0,4,2.25,1660,2.0,3,7,2011
418000.0,3,2.0,1410,1.5,4,7,1930
415000.0,4,1.75,2230,1.0,3,8,1955
384000.0,3,2.5,1700,2.0,3,7,2003
325000.0,3,2.5,2070,2.0,3,8,1997
600000.0,3,1.75,2300,1.0,3,8,1955
760000.0,4,2.25,3040,1.0,4,9,1978
168000.0,2,1.5,1220,1.5,4,8,1976
405000.0,3,1.0,960,1.0,3,7,1943
479000.0,3,1.0,1480,1.0,4,7,1956
549000.0,3,2.0,1560,1.0,5,7,1915
215000.0,3,1.5,1100,1.0,3,7,1967
550000.0,2,1.5,900,1.0,3,7,1940
389000.0,4,1.75,2400,1.5,4,7,1927
447500.0,3,2.5,2320,2.0,3,8,1990
540000.0,5,3.0,2570,1.0,3,8,2009
273500.0,4,2.75,1300,1.0,2,7,1983
257000.0,5,2.75,2930,2.0,3,9,2002
199000.0,2,1.0,720,1.0,5,6,1943
339100.0,4,2.5,2350,2.0,3,8,1992
435000.0,4,2.5,2940,2.0,3,9,1991
400000.0,3,2.5,2020,1.0,4,6,1910
356000.0,2,1.0,1430,1.0,3,7,1991
395000.0,3,1.0,950,1.0,4,7,1950
575000.0,2,1.0,1250,1.0,4,7,1911
515000.0,3,1.75,1300,1.5,4,6,1925
618250.0,4,3.25,2520,1.5,4,8,1931
245000.0,3,1.5,1330,2.0,3,7,1968
690000.0,3,2.75,2480,1.5,3,9,1929
465000.0,5,2.25,3020,1.0,3,7,1959
280000.0,3,1.75,1770,1.0,4,7,1978
285000.0,3,1.75,1930,1.0,3,7,1960
320000.0,3,2.25,1650,2.0,3,7,1994
355000.0,4,3.0,2580,2.0,4,7,1992
670000.0,3,2.0,2570,1.5,3,8,1965
550000.0,1,1.0,2880,1.0,3,7,1925
765000.0,4,2.75,2660,1.5,5,8,1909
430000.0,3,1.0,1560,1.5,3,7,1927
950000.0,3,2.5,3080,2.0,3,9,2000
525000.0,4,1.75,2540,1.0,4,7,1947
300000.0,6,2.5,3080,1.0,3,7,1985
345000.0,3,2.75,2190,2.0,3,8,2000
838000.0,3,3.75,2930,2.0,3,8,1972
1795000.0,5,2.75,2880,1.0,4,9,1959
390000.0,3,1.75,2160,2.0,3,8,1978
1150000.0,3,2.0,2110,2.0,5,7,1979
295000.0,4,2.25,1830,2.0,3,7,2003
775000.0,4,4.0,3180,2.0,3,8,1920
380000.0,3,2.5,1880,2.0,3,8,1993
550000.0,3,1.0,1140,1.0,3,7,1959
199900.0,5,1.75,1798,1.0,3,7,1967
329900.0,3,1.75,1670,1.5,5,7,1908
898000.0,3,2.25,2580,1.0,3,8,1964
875000.0,4,2.25,3720,1.0,5,8,1970
375000.0,4,2.5,2790,2.0,3,9,2005
365000.0,3,2.5,2190,2.0,3,8,2004
530000.0,4,2.75,2280,1.5,4,7,1930
225500.0,3,1.0,1100,1.0,4,6,1969
318000.0,4,2.25,2180,1.0,3,8,1969
910000.0,4,2.5,2770,2.0,4,9,1986
207000.0,3,1.0,1980,1.0,4,7,1943
1886700.0,5,3.5,4180,2.0,3,11,2004
624500.0,6,3.0,3030,1.0,4,8,1980
640000.0,3,2.5,1690,2.5,3,8,2007
500000.0,3,2.0,1990,2.0,3,8,1986
390000.0,5,1.75,2250,1.0,4,7,1966
284000.0,3,2.25,2080,1.5,3,7,2003
620000.0,3,2.0,2460,1.0,4,8,1988
306000.0,3,2.5,2588,2.0,3,8,2008
495000.0,4,1.75,2570,1.0,3,8,1978
499950.0,3,2.5,2370,2.0,3,7,2001
330000.0,3,1.0,1070,1.0,3,7,1969
665000.0,3,2.0,1940,1.5,5,7,1944
850000.0,3,2.5,2650,2.0,3,8,1920
599950.0,4,2.5,2290,2.0,4,8,1988
360000.0,4,2.5,2050,2.0,3,8,1992
699000.0,3,2.5,2680,2.0,3,9,2001
475000.0,3,1.75,1520,1.0,5,6,1945
575000.0,3,2.0,2690,2.0,3,8,1992
345000.0,2,1.5,1180,2.0,3,7,2005
367950.0,4,2.5,3030,2.0,3,8,1989
374500.0,3,2.25,1400,2.0,3,8,1984
607500.0,4,2.5,3000,2.0,3,8,1992
374000.0,3,1.0,1200,1.0,4,7,1971
390000.0,3,1.0,1000,1.0,3,7,1947
705000.0,4,3.25,2740,2.5,3,9,2004
467000.0,3,2.5,1990,2.0,3,8,2004
243500.0,3,3.0,2110,1.0,3,6,1981
593000.0,3,2.75,1830,2.0,3,10,2011
223000.0,3,1.0,940,1.0,3,6,1961
574000.0,4,2.5,2980,2.0,3,9,2003
400000.0,3,2.0,2260,1.0,3,7,1986
772000.0,4,2.75,3470,1.0,4,8,1962
593777.0,3,1.75,1510,1.0,4,7,1964
539500.0,4,3.5,2710,2.0,4,8,1997
550000.0,3,2.5,2080,2.0,3,8,2006
265000.0,2,2.0,1860,1.0,3,8,1952
428000.0,3,1.75,2120,1.0,3,7,1979
505000.0,3,2.0,1110,1.0,5,7,1951
925000.0,5,5.5,5190,2.0,3,11,2001
230000.0,3,1.75,1520,1.0,3,8,1968
695000.0,4,2.5,2650,2.0,3,10,1990
700000.0,4,2.75,3350,2.0,3,9,2004
712500.0,3,1.75,1770,1.5,3,7,1914
480000.0,3,2.5,2200,2.0,3,8,2005
470000.0,3,2.5,2000,1.0,4,7,1968
335000.0,3,1.75,1730,1.0,3,7,1980
270000.0,3,1.5,1300,1.0,3,7,1970
810000.0,5,3.25,2950,1.0,3,8,1981
589000.0,3,3.0,1720,3.0,3,8,2006
415000.0,2,1.0,880,1.0,3,7,1951
197000.0,4,2.25,1790,1.0,3,7,1979
235500.0,3,1.5,1380,1.0,4,7,1971
460000.0,3,2.25,1530,2.0,3,8,2008
572500.0,5,1.75,2330,1.0,4,8,1955
302000.0,5,2.0,1540,1.0,4,7,1960
870000.0,3,2.5,3210,2.0,4,10,1990
485000.0,3,1.0,1130,1.0,3,7,1939
240000.0,3,2.0,1460,1.0,3,7,1968
383000.0,3,1.75,1410,1.0,3,7,1967
750000.0,4,2.75,1750,1.5,3,8,1903
409950.0,2,1.75,1370,1.0,5,6,1944
246000.0,3,1.5,1780,1.0,3,7,1953
860000.0,4,1.75,1890,2.0,5,7,1937
339950.0,3,2.25,1630,2.0,4,7,1985
315000.0,5,1.75,2320,1.0,4,7,1956
698000.0,3,2.5,2580,2.0,3,9,2006
419000.0,2,2.5,1470,2.0,4,8,1985
372000.0,3,1.0,2298,1.0,3,7,1969
425000.0,3,2.5,1960,2.0,3,7,2003
386500.0,3,2.25,2950,1.5,3,8,1963
348000.0,2,1.0,670,1.0,3,5,1942
754000.0,5,3.5,3020,2.0,3,10,1978
269950.0,4,3.0,2390,2.0,4,7,1944
891500.0,3,2.5,3090,2.0,4,10,1991
349950.0,4,1.75,1780,1.0,5,7,1903
360000.0,2,1.0,1420,1.0,3,7,1956
975000.0,4,2.25,2420,2.0,4,8,1925
449250.0,4,2.0,1480,1.5,5,7,1928
350000.0,4,2.25,2190,2.0,3,7,2006
790000.0,4,1.75,1820,1.5,4,7,1911
990000.0,3,1.75,1810,1.0,4,9,1983
834000.0,3,2.25,2550,2.0,3,9,1983
466950.0,3,1.0,1360,1.0,3,7,1963
262500.0,3,1.75,2259,1.5,5,7,1908
762300.0,4,2.5,3880,2.0,3,10,1987
733000.0,6,2.75,2730,1.0,3,8,1962
439000.0,4,2.5,2800,1.0,3,7,1957
1160000.0,5,3.25,4290,2.5,4,10,1927
420000.0,3,2.5,1770,2.0,3,8,1999
549000.0,3,2.25,1920,2.0,3,8,1981
518000.0,4,2.5,2320,1.5,5,8,1905
695000.0,4,2.5,2961,2.0,3,9,1998
485000.0,3,2.5,1680,2.0,3,8,1988
280000.0,3,1.75,1590,1.5,4,6,1926
306500.0,2,1.0,1420,1.5,4,6,1943
720000.0,2,1.0,1370,1.0,3,6,1950
277500.0,3,2.5,2620,2.0,3,7,2010
649000.0,3,2.0,1810,2.0,3,8,1913
3395000.0,4,3.5,4730,1.0,3,10,1954
267800.0,2,1.0,700,1.0,4,6,1949
625000.0,4,2.75,2390,2.0,3,8,1993
600000.0,4,2.5,2070,1.5,3,9,1924
395000.0,4,2.0,1780,1.5,4,7,1948
212000.0,4,2.5,1900,1.5,3,7,1940
425000.0,2,1.0,1040,1.0,3,7,1928
870000.0,4,1.75,2370,1.5,3,8,1919
420000.0,3,2.5,1970,2.0,3,7,2004
800000.0,4,2.25,2120,2.0,3,8,1981
575000.0,3,2.5,1960,2.0,3,8,1989
915000.0,3,3.25,2660,2.0,3,9,2003
400000.0,3,2.25,1180,2.0,3,7,1987
750000.0,3,2.5,2390,1.0,4,8,1955
235000.0,3,1.0,1250,1.0,5,7,1961
599950.0,5,3.0,2600,1.0,5,8,1967
481203.0,2,1.0,940,1.0,3,7,1929
1815000.0,5,3.0,3880,2.0,3,10,1972
379000.0,3,2.5,1530,2.0,4,7,1986
626000.0,3,1.75,2430,2.0,4,7,1945
535000.0,2,1.0,1030,1.0,3,7,1939
1225000.0,4,2.5,2740,2.0,3,9,1984
410000.0,2,1.5,1180,2.0,3,7,2001
940000.0,4,2.5,3090,1.0,4,8,1967
326250.0,3,1.0,1060,1.0,3,7,1967
200000.0,2,1.0,790,1.0,3,6,1944
880000.0,4,2.5,3070,1.0,5,8,1958
370000.0,2,2.0,2100,2.0,3,9,2005
190000.0,2,2.5,1100,2.0,3,8,2006
160000.0,2,1.0,1070,1.0,4,6,1983
625000.0,4,3.0,2190,1.0,3,9,1989
590000.0,4,3.5,3450,2.0,3,10,2004
575000.0,3,2.5,2070,2.0,3,8,1999
470000.0,2,1.0,1190,1.0,5,7,1912
130000.0,2,1.0,600,1.0,4,4,1900
229000.0,3,1.0,940,1.0,3,7,1958
279900.0,3,1.0,1280,1.5,3,6,1942
307000.0,3,1.0,1370,1.0,3,7,1960
399950.0,3,1.75,2450,1.0,3,7,1989
405000.0,4,2.25,1970,1.0,3,7,1962
539950.0,4,2.75,2910,1.0,4,8,1966
129000.0,2,1.0,760,1.0,3,6,1949
340000.0,3,1.75,1270,1.0,3,7,1967
214950.0,3,1.75,1570,1.0,4,7,1977
450000.0,4,2.75,2310,1.0,3,8,1952
515000.0,3,1.75,1900,1.0,4,7,1925
1400000.0,4,2.25,3780,2.0,4,9,1907
230000.0,3,1.0,1060,1.0,4,7,1956
681000.0,3,1.75,1880,1.0,4,8,1984
255000.0,3,1.0,1160,1.0,3,6,1923
580000.0,2,1.0,860,1.0,3,7,1925
295000.0,2,2.0,1590,1.0,3,7,1984
286000.0,2,1.0,1170,1.0,3,7,1913
425000.0,3,1.5,1190,1.0,3,7,1947
170000.0,2,1.0,1300,1.0,3,7,1961
380000.0,3,2.0,1660,1.0,3,7,1949
506000.0,3,2.0,1160,1.0,3,7,1947
315000.0,3,2.5,1950,2.0,3,7,1992
449950.0,4,2.5,2470,2.0,3,8,1999
255000.0,3,1.0,1430,1.0,3,7,1964
289000.0,3,2.5,1970,2.0,3,7,1988
389000.0,3,1.75,1400,1.0,4,7,1962
327000.0,3,1.5,1510,1.0,4,7,1964
2885000.0,7,3.0,5350,2.5,4,10,1910
210000.0,3,1.0,920,1.0,3,6,1948
1680000.0,4,3.75,7620,2.0,3,11,2005
360000.0,4,2.5,2490,2.0,3,7,2001
